Title: "PRR.csv"
26901,PST,'RESERVOIR STORAGE (af)'
20010309,0000,98722
20010310,0000,98764
20010311,0000,98743
20010312,0000,98764
20010313,0000,98785
20010314,0000,98722
20010315,0000,98743
20010316,0000,98785
20010317,0000,98785
20010318,0000,98764
20010319,0000,99267
20010320,0000,100212
20010321,0000,101160
20010322,0000,101836
20010323,0000,102790
20010324,0000,103300
20010325,0000,103661
20010326,0000,103980
20010327,0000,104385
20010328,0000,104834
20010329,0000,104983
20010330,0000,105389
20010331,0000,105732
20010401,0000,105925
20010402,0000,106375
20010403,0000,106761
20010404,0000,107130
20010405,0000,107345
20010406,0000,107755
20010407,0000,108057
20010408,0000,108360
20010409,0000,108685
20010410,0000,108793
20010411,0000,108901
20010412,0000,109140
20010413,0000,109118
20010414,0000,109270
20010415,0000,109487
20010416,0000,110400
20010417,0000,111162
20010418,0000,112080
20010419,0000,112781
20010420,0000,112650
20010421,0000,112671
20010422,0000,112650
20010423,0000,112737
20010424,0000,112781
20010425,0000,112584
20010426,0000,112496
20010427,0000,112452
20010428,0000,112474
20010429,0000,112452
20010430,0000,112430
20010501,0000,112496
20010502,0000,112343
20010503,0000,112321
20010504,0000,112343
20010505,0000,112343
20010506,0000,112343
20010507,0000,112562
20010508,0000,112628
20010509,0000,112803
20010510,0000,112913
20010511,0000,113022
20010512,0000,112957
20010513,0000,112935
20010514,0000,113044
20010515,0000,113198
20010516,0000,112935
20010517,0000,112935
20010518,0000,113198
20010519,0000,113088
20010520,0000,114188
20010521,0000,112343
20010522,0000,113154
20010523,0000,113352
20010524,0000,113396
20010525,0000,113440
20010526,0000,113418
20010527,0000,113154
20010528,0000,113154
20010529,0000,113374
20010530,0000,113528
20010531,0000,113484
20010601,0000,113484
20010602,0000,113462
20010603,0000,113396
20010604,0000,113396
20010605,0000,113440
20010606,0000,113462
20010607,0000,113484
20010608,0000,113616
20010609,0000,113704
20010610,0000,113484
20010611,0000,113572
20010612,0000,113484
20010613,0000,113594
20010614,0000,113682
20010615,0000,113726
20010616,0000,113726
20010617,0000,113682
20010618,0000,113814
20010619,0000,113880
20010620,0000,113836
20010621,0000,113858
20010622,0000,113836
20010623,0000,113880
20010624,0000,113880
20010625,0000,113880
20010626,0000,113902
20010627,0000,113924
20010628,0000,113880
20010629,0000,113946
20010630,0000,113880
20010701,0000,113880
20010702,0000,113924
20010703,0000,113924
20010704,0000,113924
20010705,0000,113924
20010706,0000,113924
20010707,0000,113836
20010708,0000,113792
20010709,0000,113792
20010710,0000,113748
20010711,0000,113704
20010712,0000,113726
20010713,0000,113814
20010714,0000,113880
20010715,0000,113990
20010716,0000,114210
20010717,0000,114386
20010718,0000,114607
20010719,0000,114783
20010720,0000,115070
20010721,0000,115247
20010722,0000,115402
20010723,0000,115645
20010724,0000,115800
20010725,0000,115933
20010726,0000,116110
20010727,0000,116376
20010728,0000,116576
20010729,0000,116753
20010730,0000,116909
20010731,0000,117176
20010801,0000,117242
20010802,0000,117554
20010803,0000,117710
20010804,0000,117821
20010805,0000,118022
20010806,0000,118200
20010807,0000,118267
20010808,0000,118424
20010809,0000,118535
20010810,0000,118535
20010811,0000,118625
20010812,0000,118647
20010813,0000,118759
20010814,0000,118826
20010815,0000,118960
20010816,0000,118915
20010817,0000,118937
20010818,0000,119049
20010819,0000,119094
20010820,0000,119094
20010821,0000,118960
20010822,0000,119206
20010823,0000,119206
20010824,0000,119430
20010825,0000,119587
20010826,0000,119721
20010827,0000,119833
20010828,0000,119856
20010829,0000,119811
20010830,0000,119811
20010831,0000,119744
20010901,0000,119766
20010902,0000,119721
20010903,0000,119721
20010904,0000,119654
20010905,0000,119631
20010906,0000,119699
20010907,0000,119609
20010908,0000,119699
20010909,0000,119811
20010910,0000,119721
20010911,0000,119923
20010912,0000,119811
20010913,0000,119878
20010914,0000,120035
20010915,0000,120147
20010916,0000,120260
20010917,0000,120417
20010918,0000,120462
20010919,0000,120619
20010920,0000,120867
20010921,0000,121047
20010922,0000,121069
20010923,0000,121294
20010924,0000,121317
20010925,0000,121385
20010926,0000,121430
20010927,0000,121587
20010928,0000,121655
20010929,0000,121858
20010930,0000,121948
20011001,0000,122061
20011002,0000,122220
20011003,0000,122287
20011004,0000,122333
20011005,0000,122400
20011006,0000,122468
20011007,0000,122627
20011008,0000,122672
20011009,0000,122649
20011010,0000,122830
20011011,0000,123011
20011012,0000,122921
20011013,0000,122944
20011014,0000,122830
20011015,0000,122830
20011016,0000,122740
20011017,0000,122717
20011018,0000,122717
20011019,0000,122649
20011020,0000,122649
20011021,0000,122627
20011022,0000,122604
20011023,0000,122581
20011024,0000,122649
20011025,0000,122627
20011026,0000,122536
20011027,0000,122604
20011028,0000,122581
20011029,0000,122468
20011030,0000,122400
20011031,0000,122672
20011101,0000,122627
20011102,0000,122581
20011103,0000,122491
20011104,0000,122400
20011105,0000,122400
20011106,0000,122310
20011107,0000,122265
20011108,0000,121881
20011109,0000,121813
20011110,0000,121790
20011111,0000,121723
20011112,0000,121790
20011113,0000,121655
20011114,0000,121768
20011115,0000,122084
20011116,0000,122152
20011117,0000,122084
20011118,0000,121948
20011119,0000,121881
20011120,0000,121994
20011121,0000,121971
20011122,0000,122039
20011123,0000,121903
20011124,0000,121881
20011125,0000,121790
20011126,0000,121948
20011127,0000,122152
20011128,0000,121858
20011129,0000,122084
20011130,0000,121971
20011201,0000,121159
20011202,0000,121633
20011203,0000,121633
20011204,0000,121497
20011205,0000,121249
20011206,0000,120957
20011207,0000,120619
20011208,0000,120282
20011209,0000,119968
20011210,0000,119676
20011211,0000,119407
20011212,0000,119161
20011213,0000,118960
20011214,0000,118647
20011215,0000,118089
20011216,0000,117621
20011217,0000,117532
20011218,0000,117109
20011219,0000,116776
20011220,0000,116465
20011221,0000,116332
20011222,0000,115844
20011223,0000,115667
20011224,0000,115977
20011225,0000,116376
20011226,0000,116842
20011227,0000,117265
20011228,0000,117376
20011229,0000,117265
20011230,0000,116998
20011231,0000,116976
20020101,0000,117109
20020102,0000,117065
20020103,0000,117176
20020104,0000,116953
20020105,0000,116753
20020106,0000,116687
20020107,0000,116576
20020108,0000,116421
20020109,0000,116421
20020110,0000,116310
20020111,0000,116354
20020112,0000,115800
20020113,0000,115800
20020114,0000,115800
20020115,0000,115778
20020116,0000,115734
20020117,0000,115601
20020118,0000,115534
20020119,0000,115468
20020120,0000,115402
20020121,0000,115291
20020122,0000,115313
20020123,0000,115092
20020124,0000,114938
20020125,0000,114849
20020126,0000,114761
20020127,0000,114717
20020128,0000,114805
20020129,0000,114518
20020130,0000,114496
20020131,0000,114408
20020201,0000,114320
20020202,0000,114276
20020203,0000,114276
20020204,0000,114232
20020205,0000,114254
20020206,0000,114034
20020207,0000,113924
20020208,0000,113748
20020209,0000,113572
20020210,0000,113506
20020211,0000,113330
20020212,0000,113264
20020213,0000,113132
20020214,0000,113022
20020215,0000,112979
20020216,0000,113000
20020217,0000,112869
20020218,0000,112803
20020219,0000,112781
20020220,0000,112781
20020221,0000,112759
20020222,0000,112562
20020223,0000,112584
20020224,0000,112693
20020225,0000,112913
20020226,0000,113528
20020227,0000,114342
20020228,0000,114629
20020301,0000,115159
20020302,0000,115225
20020303,0000,115424
20020304,0000,115623
20020305,0000,115911
20020306,0000,115977
20020307,0000,116443
20020308,0000,117020
20020309,0000,117398
20020310,0000,117532
20020311,0000,117977
20020312,0000,118290
20020313,0000,118692
20020314,0000,119049
20020315,0000,119385
20020316,0000,119788
20020317,0000,120103
20020318,0000,120597
20020319,0000,120934
20020320,0000,121317
20020321,0000,121565
20020322,0000,121497
20020323,0000,121430
20020324,0000,121475
20020325,0000,121475
20020326,0000,121633
20020327,0000,121678
20020328,0000,121542
20020329,0000,121542
20020330,0000,121633
20020331,0000,121610
20020401,0000,121587
20020402,0000,121520
20020403,0000,121497
20020404,0000,121633
20020405,0000,121272
20020406,0000,120979
20020407,0000,120754
20020408,0000,120462
20020409,0000,120147
20020410,0000,119990
20020411,0000,119766
20020412,0000,119407
20020413,0000,119161
20020414,0000,118870
20020415,0000,118468
20020416,0000,118334
20020417,0000,118334
20020418,0000,118357
20020419,0000,118133
20020420,0000,117955
20020421,0000,117933
20020422,0000,117888
20020423,0000,117487
20020424,0000,117532
20020425,0000,117287
20020426,0000,117109
20020427,0000,117020
20020428,0000,116998
20020429,0000,116887
20020430,0000,116865
20020501,0000,116665
20020502,0000,116421
20020503,0000,116398
20020504,0000,116376
20020505,0000,116376
20020506,0000,116199
20020507,0000,116066
20020508,0000,116154
20020509,0000,116021
20020510,0000,115999
20020511,0000,115822
20020512,0000,115822
20020513,0000,115822
20020514,0000,115778
20020515,0000,115734
20020516,0000,115689
20020517,0000,115822
20020518,0000,115800
20020519,0000,115800
20020520,0000,115667
20020521,0000,115711
20020522,0000,115778
20020523,0000,115711
20020524,0000,115734
20020525,0000,115689
20020526,0000,115667
20020527,0000,115689
20020528,0000,115800
20020529,0000,115778
20020530,0000,115844
20020531,0000,115800
20020601,0000,115468
20020602,0000,115181
20020603,0000,115026
20020604,0000,115136
20020605,0000,114960
20020606,0000,115048
20020607,0000,115114
20020608,0000,114871
20020609,0000,114607
20020610,0000,114364
20020611,0000,114210
20020612,0000,114232
20020613,0000,114342
20020614,0000,114298
20020615,0000,114342
20020616,0000,114496
20020617,0000,114430
20020618,0000,114496
20020619,0000,114474
20020620,0000,114585
20020621,0000,114629
20020622,0000,114673
20020623,0000,114805
20020624,0000,114960
20020625,0000,115313
20020626,0000,115402
20020627,0000,115579
20020628,0000,115756
20020629,0000,115911
20020630,0000,116088
20020701,0000,116110
20020702,0000,116066
20020703,0000,116021
20020704,0000,115999
20020705,0000,115999
20020706,0000,115999
20020707,0000,116044
20020708,0000,115822
20020709,0000,115800
20020710,0000,115911
20020711,0000,115844
20020712,0000,116154
20020713,0000,115114
20020714,0000,115380
20020715,0000,115225
20020716,0000,115136
20020717,0000,115070
20020718,0000,114960
20020719,0000,115203
20020720,0000,115181
20020721,0000,115181
20020722,0000,115181
20020723,0000,115291
20020724,0000,115247
20020725,0000,115402
20020726,0000,115291
20020727,0000,115402
20020728,0000,115933
20020729,0000,115866
20020730,0000,116021
20020731,0000,115977
20020801,0000,116088
20020802,0000,116044
20020803,0000,116199
20020804,0000,116177
20020805,0000,116199
20020806,0000,116044
20020807,0000,116021
20020808,0000,116154
20020809,0000,116310
20020810,0000,116088
20020811,0000,116088
20020812,0000,116110
20020813,0000,116154
20020814,0000,116110
20020815,0000,116199
20020816,0000,116243
20020817,0000,116154
20020818,0000,116287
20020819,0000,116199
20020820,0000,116154
20020821,0000,116088
20020822,0000,116132
20020823,0000,116132
20020824,0000,116154
20020825,0000,116066
20020826,0000,116199
20020827,0000,116199
20020828,0000,116132
20020829,0000,115999
20020830,0000,115911
20020831,0000,115844
20020901,0000,115911
20020902,0000,115955
20020903,0000,115999
20020904,0000,115911
20020905,0000,115800
20020906,0000,115866
20020907,0000,115756
20020908,0000,115645
20020909,0000,115645
20020910,0000,115800
20020911,0000,115734
20020912,0000,115557
20020913,0000,115734
20020914,0000,115645
20020915,0000,115756
20020916,0000,115645
20020917,0000,115711
20020918,0000,115534
20020919,0000,115490
20020920,0000,115579
20020921,0000,115490
20020922,0000,115512
20020923,0000,115424
20020924,0000,115424
20020925,0000,115357
20020926,0000,115380
20020927,0000,115357
20020928,0000,115335
20020929,0000,115380
20020930,0000,115468
20021001,0000,115800
20021002,0000,115999
20021003,0000,116044
20021004,0000,115933
20021005,0000,116021
20021006,0000,115955
20021007,0000,116021
20021008,0000,115911
20021009,0000,115933
20021010,0000,115866
20021011,0000,115844
20021012,0000,115999
20021013,0000,115866
20021014,0000,115911
20021015,0000,115889
20021016,0000,115911
20021017,0000,115800
20021018,0000,115800
20021019,0000,115800
20021020,0000,115866
20021021,0000,115889
20021022,0000,115822
20021023,0000,115822
20021024,0000,115955
20021025,0000,116154
20021026,0000,116354
20021027,0000,116443
20021028,0000,116598
20021029,0000,116887
20021030,0000,117176
20021031,0000,117331
20021101,0000,117509
20021102,0000,117621
20021103,0000,117821
20021104,0000,117955
20021105,0000,118223
20021106,0000,118334
20021107,0000,118580
20021108,0000,118937
20021109,0000,119251
20021110,0000,119407
20021111,0000,119497
20021112,0000,119609
20021113,0000,119901
20021114,0000,120170
20021115,0000,120507
20021116,0000,121002
20021117,0000,121723
20021118,0000,122694
20021119,0000,123193
20021120,0000,124214
20021121,0000,124966
20021122,0000,125423
20021123,0000,125606
20021124,0000,126040
20021125,0000,126521
20021126,0000,126040
20021127,0000,126063
20021128,0000,125903
20021129,0000,125972
20021130,0000,126040
20021201,0000,125972
20021202,0000,125811
20021203,0000,125857
20021204,0000,125994
20021205,0000,126223
20021206,0000,126338
20021207,0000,126429
20021208,0000,126521
20021209,0000,126498
20021210,0000,126452
20021211,0000,126361
20021212,0000,126406
20021213,0000,126589
20021214,0000,126589
20021215,0000,126498
20021216,0000,126635
20021217,0000,126727
20021218,0000,126841
20021219,0000,126750
20021220,0000,126819
20021221,0000,126956
20021222,0000,126864
20021223,0000,126819
20021224,0000,126796
20021225,0000,126819
20021226,0000,126819
20021227,0000,126773
20021228,0000,126773
20021229,0000,126933
20021230,0000,126819
20021231,0000,126658
20030101,0000,126589
20030102,0000,126635
20030103,0000,126544
20030104,0000,126567
20030105,0000,126452
20030106,0000,126498
20030107,0000,126498
20030108,0000,126475
20030109,0000,126544
20030110,0000,126132
20030111,0000,125880
20030112,0000,125446
20030113,0000,125240
20030114,0000,124647
20030115,0000,124237
20030116,0000,123851
20030117,0000,123420
20030118,0000,123147
20030119,0000,122785
20030120,0000,122446
20030121,0000,122152
20030122,0000,121633
20030123,0000,121317
20030124,0000,121159
20030125,0000,120664
20030126,0000,120282
20030127,0000,119901
20030128,0000,119654
20030129,0000,119295
20030130,0000,118848
20030131,0000,118625
20030201,0000,118312
20030202,0000,118044
20030203,0000,117643
20030204,0000,117153
20030205,0000,116687
20030206,0000,116509
20030207,0000,115911
20030208,0000,115468
20030209,0000,115203
20030210,0000,114893
20030211,0000,114651
20030212,0000,114364
20030213,0000,114540
20030214,0000,114562
20030215,0000,114518
20030216,0000,113990
20030217,0000,113924
20030218,0000,113792
20030219,0000,113924
20030220,0000,113594
20030221,0000,113286
20030222,0000,112979
20030223,0000,112693
20030224,0000,112430
20030225,0000,112496
20030226,0000,112913
20030227,0000,113528
20030228,0000,114210
20030301,0000,114717
20030302,0000,115402
20030303,0000,115734
20030304,0000,116088
20030305,0000,116665
20030306,0000,117087
20030307,0000,117955
20030308,0000,117665
20030309,0000,118290
20030310,0000,118535
20030311,0000,118692
20030312,0000,119049
20030313,0000,119049
20030314,0000,119519
20030315,0000,120103
20030316,0000,120777
20030317,0000,120912
20030318,0000,121497
20030319,0000,122016
20030320,0000,122627
20030321,0000,123283
20030322,0000,123238
20030323,0000,123601
20030324,0000,123646
20030325,0000,123715
20030326,0000,123851
20030327,0000,123692
20030328,0000,123578
20030329,0000,123488
20030330,0000,123488
20030331,0000,123442
20030401,0000,123488
20030402,0000,123646
20030403,0000,123851
20030404,0000,124078
20030405,0000,124419
20030406,0000,124533
20030407,0000,124898
20030408,0000,125035
20030409,0000,125103
20030410,0000,125195
20030411,0000,125446
20030412,0000,125514
20030413,0000,125583
20030414,0000,125697
20030415,0000,125857
20030416,0000,125834
20030417,0000,125857
20030418,0000,125926
20030419,0000,125926
20030420,0000,126040
20030421,0000,125880
20030422,0000,125857
20030423,0000,126017
20030424,0000,126040
20030425,0000,126063
20030426,0000,125903
20030427,0000,125949
20030428,0000,125949
20030429,0000,125949
20030430,0000,125903
20030501,0000,125789
20030502,0000,125857
20030503,0000,125811
20030504,0000,125789
20030505,0000,125766
20030506,0000,125629
20030507,0000,125743
20030508,0000,125811
20030509,0000,125583
20030510,0000,125674
20030511,0000,125834
20030512,0000,125537
20030513,0000,125492
20030514,0000,125492
20030515,0000,125492
20030516,0000,125537
20030517,0000,125606
20030518,0000,125492
20030519,0000,125469
20030520,0000,125309
20030521,0000,125423
20030522,0000,125446
20030523,0000,125423
20030524,0000,125309
20030525,0000,125195
20030526,0000,125149
20030527,0000,125126
20030528,0000,125172
20030529,0000,125103
20030530,0000,125035
20030531,0000,124921
20030601,0000,124875
20030602,0000,124989
20030603,0000,124921
20030604,0000,124852
20030605,0000,124784
20030606,0000,124670
20030607,0000,124624
20030608,0000,124510
20030609,0000,124328
20030610,0000,124579
20030611,0000,124510
20030612,0000,124396
20030613,0000,124419
20030614,0000,124260
20030615,0000,124169
20030616,0000,124146
20030617,0000,124214
20030618,0000,124260
20030619,0000,124214
20030620,0000,124124
20030621,0000,124033
20030622,0000,123942
20030623,0000,123964
20030624,0000,123874
20030625,0000,123851
20030626,0000,123874
20030627,0000,123783
20030628,0000,123624
20030629,0000,123692
20030630,0000,123556
20030701,0000,123692
20030702,0000,123510
20030703,0000,123488
20030704,0000,123601
20030705,0000,123556
20030706,0000,123351
20030707,0000,123215
20030708,0000,123261
20030709,0000,123442
20030710,0000,123283
20030711,0000,123125
20030712,0000,123261
20030713,0000,123170
20030714,0000,123057
20030715,0000,123079
20030716,0000,122921
20030717,0000,122830
20030718,0000,122944
20030719,0000,122762
20030720,0000,122740
20030721,0000,122808
20030722,0000,122808
20030723,0000,122694
20030724,0000,122649
20030725,0000,122627
20030726,0000,122491
20030727,0000,122355
20030728,0000,122310
20030729,0000,122513
20030730,0000,122287
20030731,0000,122265
20030801,0000,122333
20030802,0000,122265
20030803,0000,122107
20030804,0000,122220
20030805,0000,122084
20030806,0000,121994
20030807,0000,121836
20030808,0000,121948
20030809,0000,121790
20030810,0000,121813
20030811,0000,121790
20030812,0000,121520
20030813,0000,121452
20030814,0000,121069
20030815,0000,120867
20030816,0000,120529
20030817,0000,120103
20030818,0000,119609
20030819,0000,118982
20030820,0000,118491
20030821,0000,118000
20030822,0000,117576
20030823,0000,117220
20030824,0000,117020
20030825,0000,116731
20030826,0000,116576
20030827,0000,116398
20030828,0000,116332
20030829,0000,116110
20030830,0000,116132
20030831,0000,115955
20030901,0000,115866
20030902,0000,115689
20030903,0000,115557
20030904,0000,115424
20030905,0000,115181
20030906,0000,115114
20030907,0000,114893
20030908,0000,114695
20030909,0000,114430
20030910,0000,114474
20030911,0000,114452
20030912,0000,114408
20030913,0000,114320
20030914,0000,114298
20030915,0000,114276
20030916,0000,114254
20030917,0000,114144
20030918,0000,114034
20030919,0000,114144
20030920,0000,114034
20030921,0000,114144
20030922,0000,113946
20030923,0000,113946
20030924,0000,113880
20030925,0000,113814
20030926,0000,113748
20030927,0000,113704
20030928,0000,113682
20030929,0000,113550
20030930,0000,113594
20031001,0000,113418
20031002,0000,113484
20031003,0000,113506
20031004,0000,113528
20031005,0000,113572
20031006,0000,113396
20031007,0000,113484
20031008,0000,113308
20031009,0000,113440
20031010,0000,113330
20031011,0000,113352
20031012,0000,113374
20031013,0000,113308
20031014,0000,113308
20031015,0000,113352
20031016,0000,113572
20031017,0000,113660
20031018,0000,113880
20031019,0000,114012
20031020,0000,114100
20031021,0000,114452
20031022,0000,114562
20031023,0000,114629
20031024,0000,114893
20031025,0000,114761
20031026,0000,114232
20031027,0000,114188
20031028,0000,114629
20031029,0000,115357
20031030,0000,115446
20031031,0000,115601
20031101,0000,115756
20031102,0000,115911
20031103,0000,116154
20031104,0000,116576
20031105,0000,116842
20031106,0000,117131
20031107,0000,117420
20031108,0000,117599
20031109,0000,117532
20031110,0000,117710
20031111,0000,117888
20031112,0000,118067
20031113,0000,118401
20031114,0000,118602
20031115,0000,118937
20031116,0000,118602
20031117,0000,118915
20031118,0000,118915
20031119,0000,118915
20031120,0000,118893
20031121,0000,118893
20031122,0000,118915
20031123,0000,118915
20031124,0000,118915
20031125,0000,118937
20031126,0000,118803
20031127,0000,118357
20031128,0000,117777
20031129,0000,117242
20031130,0000,116554
20031201,0000,115579
20031202,0000,114717
20031203,0000,114012
20031204,0000,113352
20031205,0000,113044
20031206,0000,112168
20031207,0000,111599
20031208,0000,111206
20031209,0000,110683
20031210,0000,110247
20031211,0000,110008
20031212,0000,109639
20031213,0000,109422
20031214,0000,109096
20031215,0000,108858
20031216,0000,108685
20031217,0000,108641
20031218,0000,108209
20031219,0000,107712
20031220,0000,107281
20031221,0000,106850
20031222,0000,106418
20031223,0000,106893
20031224,0000,106461
20031225,0000,106396
20031226,0000,106203
20031227,0000,106182
20031228,0000,105967
20031229,0000,106504
20031230,0000,107496
20031231,0000,108360
20040101,0000,109205
20040102,0000,110138
20040103,0000,111031
20040104,0000,111883
20040105,0000,112869
20040106,0000,113836
20040107,0000,114629
20040108,0000,115291
20040109,0000,115778
20040110,0000,116132
20040111,0000,116398
20040112,0000,116976
20040113,0000,117354
20040114,0000,117621
20040115,0000,117799
20040116,0000,118022
20040117,0000,118401
20040118,0000,118625
20040119,0000,118915
20040120,0000,119184
20040121,0000,119452
20040122,0000,119587
20040123,0000,119587
20040124,0000,119609
20040125,0000,119609
20040126,0000,119744
20040127,0000,119587
20040128,0000,119766
20040129,0000,119721
20040130,0000,119699
20040131,0000,119788
20040201,0000,119856
20040202,0000,119878
20040203,0000,119968
20040204,0000,120103
20040205,0000,120417
20040206,0000,120642
20040207,0000,120597
20040208,0000,120687
20040209,0000,120934
20040210,0000,120844
20040211,0000,120979
20040212,0000,120957
20040213,0000,120889
20040214,0000,120912
20040215,0000,120889
20040216,0000,120912
20040217,0000,120934
20040218,0000,121137
20040219,0000,121339
20040220,0000,121407
20040221,0000,121430
20040222,0000,121723
20040223,0000,121881
20040224,0000,121948
20040225,0000,122129
20040226,0000,122220
20040227,0000,122220
20040228,0000,122152
20040229,0000,122242
20040301,0000,122310
20040302,0000,122446
20040303,0000,122513
20040304,0000,122559
20040305,0000,122672
20040306,0000,122581
20040307,0000,122604
20040308,0000,122649
20040309,0000,122785
20040310,0000,122581
20040311,0000,122491
20040312,0000,122423
20040313,0000,122468
20040314,0000,122446
20040315,0000,122491
20040316,0000,122423
20040317,0000,122423
20040318,0000,122333
20040319,0000,122310
20040320,0000,122265
20040321,0000,122355
20040322,0000,122378
20040323,0000,122333
20040324,0000,122491
20040325,0000,122400
20040326,0000,122423
20040327,0000,122310
20040328,0000,122310
20040329,0000,122333
20040330,0000,122355
20040331,0000,122355
20040401,0000,122220
20040402,0000,122265
20040403,0000,122107
20040404,0000,122242
20040405,0000,122084
20040406,0000,122084
20040407,0000,122152
20040408,0000,122107
20040409,0000,122129
20040410,0000,122197
20040411,0000,122174
20040412,0000,122265
20040413,0000,121881
20040414,0000,121813
20040415,0000,121881
20040416,0000,121497
20040417,0000,121497
20040418,0000,121407
20040419,0000,121407
20040420,0000,121385
20040421,0000,121272
20040422,0000,121294
20040423,0000,121362
20040424,0000,121385
20040425,0000,121272
20040426,0000,121317
20040427,0000,121317
20040428,0000,121339
20040429,0000,121339
20040430,0000,121204
20040501,0000,121249
20040502,0000,121137
20040503,0000,121069
20040504,0000,121204
20040505,0000,121159
20040506,0000,121047
20040507,0000,120979
20040508,0000,121047
20040509,0000,121024
20040510,0000,120957
20040511,0000,121069
20040512,0000,121092
20040513,0000,120822
20040514,0000,120754
20040515,0000,120867
20040516,0000,120754
20040517,0000,120754
20040518,0000,120732
20040519,0000,120822
20040520,0000,120822
20040521,0000,120709
20040522,0000,120687
20040523,0000,120619
20040524,0000,120619
20040525,0000,120687
20040526,0000,120642
20040527,0000,120619
20040528,0000,120529
20040529,0000,120529
20040530,0000,120597
20040531,0000,120597
20040601,0000,120507
20040602,0000,120574
20040603,0000,120484
20040604,0000,120394
20040605,0000,120529
20040606,0000,119744
20040607,0000,119072
20040608,0000,118334
20040609,0000,118111
20040610,0000,118022
20040611,0000,118089
20040612,0000,118133
20040613,0000,117977
20040614,0000,118022
20040615,0000,117933
20040616,0000,117933
20040617,0000,118156
20040618,0000,118133
20040619,0000,118089
20040620,0000,118089
20040621,0000,118089
20040622,0000,118133
20040623,0000,117933
20040624,0000,117910
20040625,0000,117844
20040626,0000,117866
20040627,0000,117732
20040628,0000,117821
20040629,0000,117754
20040630,0000,117754
20040701,0000,117777
20040702,0000,117732
20040703,0000,117799
20040704,0000,117799
20040705,0000,117799
20040706,0000,117933
20040707,0000,117799
20040708,0000,117643
20040709,0000,117087
20040710,0000,117042
20040711,0000,116953
20040712,0000,117087
20040713,0000,116998
20040714,0000,117176
20040715,0000,116909
20040716,0000,116665
20040717,0000,116731
20040718,0000,116687
20040719,0000,116731
20040720,0000,116753
20040721,0000,116798
20040722,0000,117020
20040723,0000,117087
20040724,0000,117420
20040725,0000,117576
20040726,0000,117710
20040727,0000,116976
20040728,0000,117398
20040729,0000,117443
20040730,0000,117131
20040731,0000,116687
20040801,0000,116443
20040802,0000,116287
20040803,0000,116287
20040804,0000,116332
20040805,0000,116243
20040806,0000,116265
20040807,0000,116310
20040808,0000,116310
20040809,0000,115800
20040810,0000,115490
20040811,0000,115645
20040812,0000,115800
20040813,0000,115689
20040814,0000,115756
20040815,0000,115800
20040816,0000,115689
20040817,0000,115689
20040818,0000,115689
20040819,0000,115357
20040820,0000,115468
20040821,0000,115579
20040822,0000,115579
20040823,0000,115601
20040824,0000,115579
20040825,0000,115844
20040826,0000,116110
20040827,0000,115446
20040828,0000,115734
20040829,0000,115955
20040830,0000,116243
20040831,0000,116354
20040901,0000,116576
20040902,0000,116243
20040903,0000,116243
20040904,0000,116243
20040905,0000,116465
20040906,0000,116243
20040907,0000,116021
20040908,0000,116021
20040909,0000,116243
20040910,0000,116243
20040911,0000,116310
20040912,0000,116354
20040913,0000,116398
20040914,0000,116421
20040915,0000,116398
20040916,0000,116021
20040917,0000,116021
20040918,0000,116132
20040919,0000,116132
20040920,0000,116132
20040921,0000,115911
20040922,0000,115800
20040923,0000,115800
20040924,0000,115800
20040925,0000,115866
20040926,0000,115911
20040927,0000,115911
20040928,0000,116421
20040929,0000,116421
20040930,0000,116421
20041001,0000,116243
20041002,0000,116421
20041003,0000,116021
20041004,0000,115800
20041005,0000,115689
20041006,0000,115933
20041007,0000,116044
20041008,0000,116044
20041009,0000,116044
20041010,0000,116021
20041011,0000,116044
20041012,0000,116088
20041013,0000,115999
20041014,0000,116044
20041015,0000,115933
20041016,0000,115866
20041017,0000,115866
20041018,0000,116199
20041019,0000,116354
20041020,0000,117265
20041021,0000,117509
20041022,0000,118000
20041023,0000,118446
20041024,0000,118893
20041025,0000,119385
20041026,0000,119878
20041027,0000,120642
20041028,0000,120844
20041029,0000,121520
20041030,0000,122016
20041031,0000,122016
20041101,0000,122129
20041102,0000,122446
20041103,0000,122944
20041104,0000,122944
20041105,0000,123011
20041106,0000,122966
20041107,0000,122876
20041108,0000,122944
20041109,0000,122944
20041110,0000,122876
20041111,0000,122944
20041112,0000,123011
20041113,0000,122944
20041114,0000,122762
20041115,0000,122830
20041116,0000,122694
20041117,0000,122830
20041118,0000,122876
20041119,0000,122830
20041120,0000,123011
20041121,0000,123079
20041122,0000,123125
20041123,0000,123329
20041124,0000,123442
20041125,0000,123442
20041126,0000,123442
20041127,0000,123442
20041128,0000,123510
20041129,0000,123442
20041130,0000,123624
20041201,0000,123442
20041202,0000,123624
20041203,0000,123442
20041204,0000,123442
20041205,0000,123329
20041206,0000,123442
20041207,0000,123442
20041208,0000,123442
20041209,0000,123442
20041210,0000,123442
20041211,0000,123442
20041212,0000,123442
20041213,0000,123442
20041214,0000,123442
20041215,0000,123442
20041216,0000,123442
20041217,0000,122513
20041218,0000,122491
20041219,0000,122491
20041220,0000,122265
20041221,0000,122265
20041222,0000,122378
20041223,0000,122513
20041224,0000,122378
20041225,0000,123442
20041226,0000,122830
20041227,0000,122830
20041228,0000,123193
20041229,0000,123442
20041230,0000,123442
20041231,0000,123510
20050101,0000,123669
20050102,0000,123692
